1,2.485399999999999,44.40099999999998,6.055499999999999,9.06493303673679e-16,2.175583928816829e-14,1.812986607347358e-15
2,1.144665411298905,5.953632196138111,1.403492461003766,0.4634082267278922,7.13628403237892,0.6880711744449141
3,0.7243914707423031,2.209768689635614,0.799034142821157,0.4665658848331083,4.171998267603868,0.4454191776961329
4,0.549225323005587,1.059116048718114,0.6048153113659787,0.4184999199678532,2.323440979767586,0.3857362023967452
5,0.3380392394245285,0.7472694008991181,0.5007790744799615,0.3440260913324448,1.907058198940639,0.363448762865192
6,0.3067054516923926,0.6623520208272796,0.3930464471424656,0.3241344359683966,1.674134012362016,0.3379948438280438
7,0.216151407760545,0.2756169320197026,0.241695562399122,0.2389562057010776,0.641781882993235,0.2193342908892211
8,0.1752793310196852,0.1216408290171233,0.2220043861762327,0.1980165291855485,0.06280116186659483,0.1948264637552229
9,0.167231411782429,0.1174866526284927,0.1956757982392368,0.181966959837152,0.0612223580028079,0.1722746023504153
10,0.1418500634548608,0.1150598105214067,0.192897667573978,0.1416021688950602,0.06267466603712893,0.1641847948136062
